"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Belize","BLZ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.647","9.654","9.78","11.1","12.48","13.82","12.68","14.31","12.84","10.841","9.07","10.04","10.342","10.586","10.91","9.39","8.51","8.18","8.323","8.412","8.424","8.378","8.349","8.244","7.578","7","6.596","9.346","9.053","10.763","10.302","8.682","8.278","8.698","8.856",
"Bermuda","BMU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.935","3.03","3.05","3.08","2.664","2.375","2.08","2.121","2.299","2.439","2.623","2.603","2.654","2.615","2.598","2.575","2.614","2.603","2.973","2.609","2.255","2.066","2.437","2.021","3.111","3.498","3.655","3.519","3.682","7.903","5.089","3.552","3.024","3.274","2.967",
"Brazil","BRA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.887","7.086","6.03","6.579","7.092","8.035","9.003","10.15","11.125","10.889","10.649","10.641","11.168","10.072","10.551","9.692","9.28","8.268","9.419","8.42","7.578","7.251","7.071","6.755","8.538","11.58","12.792","12.329","11.936","13.697","13.158","9.231","7.947","6.801","5.97",
"Barbados","BRB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.41","22.94","24.54","22.98","19.66","14.71","14.61","12.4","10.61","9.35","9.85","10.32","11","9.57","9.08","8.73","7.41","8.12","10.02","10.69","11.19","11.59","11.55","12.17","9.803","8.247","8.62","8.321","8.41","10.586","11.015","7.261","6.54","6.448","6.524",
"Brunei Darussalam","BRN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","4.791","4.903","5.007","5.066","5.153","5.204","5.356","5.415","5.53","5.558","5.652","5.743","5.847","5.973","6.061","6.187","6.312","6.457","6.487","6.506","6.571","6.709","6.862","7.703","8.537","9.316","8.7","6.6","7.409","4.905","5.191","5.296","5.18","5.277",
"Bhutan","BTN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.381","1.391","1.418","1.405","1.4","1.392","1.393","1.4","1.4","1.655","1.9","1.854","1.8","2.49","3.1","3.13","3.7","3.848","3.96","3.32","3.23","2.05","2.87","2.63","2.45","2.707","3.027","3.35","2.72","5.03","4.803","5.947","3.126","3.282","3.227",
"Botswana","BWA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.82","16.33","18.761","21.2","21.394","21.593","21.031","20.86","18.224","15.88","18.54","21.277","23.8","21.755","19.852","17.782","16.976","16.293","16.169","17.86","18.049","17.916","18.167","18.484","18.915","19.328","19.671","19.665","20.094","21.017","23.106","23.615","23.381","23.81","24.477",
"Central African Republic","CAF","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.697","5.825","5.897","5.924","5.871","5.84","5.797","5.773","5.767","5.722","5.77","5.809","5.809","5.729","5.691","5.61","5.562","5.51","5.575","5.658","5.638","5.58","5.566","5.633","5.775","5.793","5.836","5.825","5.916","6.519","6.701","6.287","6.181","6.253","6.251",
"Canada","CAN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.316","11.197","11.377","10.395","9.489","9.62","9.1","8.278","7.583","6.829","7.219","7.665","7.574","7.185","6.758","6.484","6.156","6.284","8.46","8.178","7.637","7.392","7.143","7.023","6.945","7.038","6.426","5.837","5.69","9.657","7.527","5.279","5.415","6.351","6.907",
"Central Europe and the Baltics","CEB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.5754583965422","10.1959798130274","11.6885817374484","11.5568158799985","11.0167295576433","10.3630367762026","9.39172805883786","9.18697418361695","10.6183180697798","12.1493697321005","13.4981128132324","13.9609765303477","13.2764246828022","12.8914606604503","12.0311529429654","10.1249144944981","7.80912922603523","6.60116715977237","8.51650875155537","9.92718738959061","9.80960842319458","10.014837051229","10.076189699493","8.87370489824698","7.81260796234007","6.47626986745334","5.2771900084377","4.29483445753775","3.76072643211224","4.3496421220328","4.44508031221282","3.96540582731722","4.01230416616797","4.00056350955849","4.14452082089943",
"Switzerland","CHE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.818","2.344","3.551","3.58","3.094","3.684","4.127","3.568","3.053","2.658","2.49","2.924","4.117","4.316","4.437","3.995","3.641","3.35","4.109","4.808","4.409","4.491","4.747","4.826","4.801","4.918","4.797","4.713","4.394","4.817","5.013","4.122","4.043","4.343","4.873",
"Channel Islands","CHI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.679","6.121","7.082","7.235","6.974","6.897","6.685","6.278","5.91","5.351","5.041","5.313","5.644","5.848","5.833","5.571","5.23","5.295","6.674","7.024","7.244","8.028","8.572","8.319","7.928","7.469","6.881","6.344","6.185","6.633","6.643","5.923","5.928","6.031","6.169",
"Chile","CHL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.23","4.35","4.49","5.87","4.7","7.414","7.136","7.307","11.158","10.491","10.39","10.168","9.765","10.162","9.34","9.024","8.427","9.285","11.313","8.547","7.492","6.79","6.361","6.761","6.605","6.926","7.257","7.623","7.493","10.934","9.281","8.249","9.013","8.718","8.974",
"China","CHN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.37","2.37","2.69","2.9","3","3.12","3.23","3.24","3.25","3.26","3.8","4.24","4.58","4.49","4.52","4.43","4.35","4.59","4.72","4.53","4.55","4.58","4.6","4.63","4.65","4.56","4.47","4.31","4.56","5","4.55","4.98","4.67","4.59","4.615",
"Cote d'Ivoire","CIV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.595","6.7","5.869","5.046","4.1","4.039","3.964","4.1","4.421","4.835","5.195","5.508","5.847","5.915","6.023","6.017","6.284","6.382","6.573","6.607","7.144","7.223","4.255","3.274","2.573","1.896","3.272","2.852","2.401","2.588","2.623","2.31","2.263","2.273","2.323",
"Cameroon","CMR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.986","9.055","9.154","8.878","8.598","8.06","7.859","7.695","7.595","7.533","7.46","6.711","5.908","5.087","4.4","3.729","3.063","3.386","3.743","4.11","3.988","3.836","3.686","3.534","3.518","3.529","3.573","3.608","3.632","3.881","3.976","3.646","3.607","3.603","3.602",
"Congo, Dem. Rep.","COD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.272","3.372","3.45","3.403","3.285","3.156","3.171","3.195","3.23","3.245","3.251","3.179","3.057","2.976","2.948","3.174","3.404","3.627","3.882","4.098","4.317","4.485","4.469","4.436","4.441","4.528","4.613","4.632","4.605","5.355","5.289","4.54","4.469","4.421","4.434",
"Congo, Rep.","COG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.911","19.916","19.99","20.269","20.226","20.049","19.886","19.898","20.141","19.872","19.88","19.644","19.877","19.896","19.796","19.563","19.909","19.962","19.844","19.3","19.435","19.491","19.845","19.696","20.02","20.298","20.737","20.84","20.494","22.286","21.998","20.131","19.919","19.895","19.876",
"Colombia","COL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.12","9.44","7.8","8.25","8.72","11.81","12.14","15","20.06","20.52","15.04","14.481","13.221","13.717","11.062","11.088","11.204","11.273","12.066","11.153","10.288","9.959","9.246","8.799","8.572","8.922","9.086","9.36","10.28","15.983","13.898","10.541","9.591","9.619","8.29",
"Comoros","COM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.795","4.528","4.571","4.566","4.675","4.774","4.561","4.614","4.544","4.4","4.379","4.372","4.559","4.571","4.527","4.482","4.474","4.416","4.303","4.19","4.12","4.091","3.98","3.984","4.031","4.117","4.049","3.975","3.926","4.468","4.394","3.879","3.833","3.815","3.819",
"Cabo Verde","CPV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.527","13.428","13.276","12.936","12.883","12.844","13.01","13.055","13.071","13.024","13.242","13.379","13.604","13.456","13.439","13.378","13.294","13.307","13.517","10.67","10.956","11.145","11.398","11.689","11.923","12.085","12.24","12.17","12.123","14.65","13.932","12.239","11.882","11.883","11.939",
"Costa Rica","CRI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.37","3.93","3.95","4.05","5.18","6.16","5.68","5.33","5.9","5.08","6.051","6.396","6.654","6.445","6.749","5.926","4.557","4.934","7.824","7.171","9.518","9.11","8.218","8.499","8.415","8.085","7.729","9.01","10.807","16.432","15.139","11.325","8.325","6.936","6.843",
"Caribbean small states","CSS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3249606471741","17.043855044918","16.8394643774493","16.1154342863252","14.6507674227641","14.1980943997497","13.6119469585577","13.0418053985954","12.5019625854356","11.7427630641232","11.1794403357232","11.3083250951395","11.5380632882928","10.2916036767948","9.98480572264988","8.69394120180955","8.1976990614565","7.8711908829552","9.18808540593253","8.80934904598808","8.82531756416261","8.99563754734034","8.87950796126762","8.61294822432626","8.22453564269079","8.52897625860849","8.24674002522057","8.59708625490841","8.21142514691839","9.95181592662355","9.71327125079923","8.29867755889038","7.51281290895946","7.49180699898505","7.55114639676154",
"Cuba","CUB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.306","8.779","9.27","8.806","8.27","7.61","7.1","6.23","6.26","5.45","4.08","3.31","2.33","1.854","1.95","1.913","1.788","1.583","1.67","2.5","3.18","3.46","3.29","2.7","2.4","2","1.7","1.7","1.705","2.233","2.11","1.829","1.73","1.755","1.746",
"Curacao","CUW","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2.09","2.7","2.7","2.6","3.1","3.4","3.3","5.532","4.766","4.043","3.336","4.153","4.77","5.481","4.593","3.946","3.756","5.594","6.359","7.942","12.097","16.131","16.277","15.026","13.006","11.155","8.504","7.155","7.755","7.513","6.806","5.835","4.9","4.924",
"Czechia","CZE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.27","2.6","4.349","4.284","4.082","3.852","4.674","6.455","8.702","8.764","8.128","7.28","7.777","8.298","7.927","7.141","5.316","4.392","6.662","7.281","6.712","6.979","6.953","6.108","5.048","3.952","2.893","2.246","2.015","2.55","2.803","2.224","2.579","2.6","2.825",
"Germany","DEU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.316","6.323","7.675","8.727","8.158","8.822","9.861","9.787","8.854","7.917","7.773","8.482","9.779","10.727","11.193","10.277","8.732","7.508","7.88","7.043","5.967","5.372","5.316","4.979","4.612","4.104","3.781","3.384","3.163","3.881","3.594","3.137","3.071","3.4","3.711",
"Djibouti","DJI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.118","26.457","27.253","27.118","27.303","27.172","27.176","27.027","26.742","26.664","26.597","26.589","26.484","26.441","26.448","26.382","26.292","26.183","26.325","26.368","26.31","26.179","26.149","26.16","26.063","25.982","26.064","26.18","26.257","27.701","27.628","26.272","26.074","26.007","26.015",
"Dominica","DMA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.099","9.027","10.719","8.036","6.992","6.844","5.4","5.039","5.141","4.476","4.164","4.274","5.398","5.204","4.83","3.897","3.801","3.683","6.409","7.746","7.769","7.798","7.384","6.925","6.278","5.989","5.833","5.131","5.018","5.644","5.065","4.434","5.094","5.358","5.529",
"Dominican Republic","DOM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.863","6.669","6.322","6.285","6.439","6.485","6.323","6.304","6.312","6.432","7.262","6.779","6.938","6.303","6.587","5.654","5.158","4.764","5.467","5.212","6.087","6.722","7.351","6.719","7.605","7.284","5.832","5.861","6.356","6.126","7.702","5.504","5.555","5.312","5.092",
